fips_cntry,sat,year,count,sum,mean,stddev,min,max
WF,f10,1993,75,278,3.70666666666667,0.812786701553502,3,6
WQ,f10,1993,25,324,12.96,12.2522814202091,3,46
WS,f10,1993,338,1654,4.89349112426035,4.03540751939062,3,25
WZ,f10,1993,3102,22037,7.10412637008382,7.48519637626508,2,59
YM,f10,1993,27822,195930,7.04226870821652,7.92822896133453,3,63
ZA,f10,1993,8029,76779,9.5627101756134,11.7166683948372,3,63
ZI,f10,1993,13228,116810,8.83051103719383,11.5336179379473,2,63
AA,f10,1994,220,6605,30.0227272727273,19.0015413685355,4,63
AC,f10,1994,380,4981,13.1078947368421,12.2689784582895,3,58
AE,f10,1994,41370,548688,13.2629441624365,16.2447944049741,3,63
AF,f10,1994,1658,15885,9.58082026537998,8.67853966485021,3,50
AG,f10,1994,168621,1465851,8.69316988987137,10.6614326482537,2,63
AJ,f10,1994,30478,256513,8.41633309272262,7.57249485342965,3,60
AL,f10,1994,5711,35947,6.29434424794257,5.34589271852815,3,56
AM,f10,1994,2940,22512,7.65714285714286,4.56280436502261,3,30
AN,f10,1994,578,12810,22.1626297577855,16.7654650397139,4,63
AO,f10,1994,5191,43148,8.31207859757272,10.1027511761732,3,63
AQ,f10,1994,205,2416,11.7853658536585,8.08327273057657,3,34
AR,f10,1994,171994,1848181,10.7456132190658,13.2135092948293,2,63
AS,f10,1994,154344,1604662,10.3966594101488,14.2152862975305,2,63
AU,f10,1994,60404,660659,10.9373385868486,9.37667083453379,3,63
AV,f10,1994,90,1047,11.6333333333333,5.83752230545346,2,29
AY,f10,1994,192,1008,5.25,1.11336576799062,4,10
BA,f10,1994,953,39919,41.887722980063,22.4975919513281,3,63
BB,f10,1994,522,12577,24.0938697318008,17.3081382084719,5,63
BC,f10,1994,4435,33121,7.46809470124014,9.02385958467241,2,62
BD,f10,1994,86,2955,34.3604651162791,12.0115378550847,10,58
BE,f10,1994,54534,1485186,27.2341291671251,18.2643788586855,3,63
BF,f10,1994,2537,26307,10.3693338588885,15.076404206752,2,63
BG,f10,1994,58189,326412,5.60951382563715,7.05870748856573,2,63
BH,f10,1994,2275,13570,5.96483516483517,6.45516019202448,3,59
BK,f10,1994,7446,47907,6.43392425463336,3.16378477088035,4,39
BL,f10,1994,19193,198483,10.3414265617673,12.2929676948261,2,63
BM,f10,1994,9538,79888,8.37576011742504,8.76827854921492,3,63
BN,f10,1994,1523,11374,7.46815495732108,8.84473221351065,3,60
BO,f10,1994,100510,998374,9.93308128544424,8.46252832670534,4,62
BP,f10,1994,138,712,5.15942028985507,3.49584925057943,3,21
BR,f10,1994,533121,5228834,9.80796854747796,11.8753348316697,2,63
BT,f10,1994,349,1956,5.60458452722063,2.88928098290146,3,19
BU,f10,1994,71184,447364,6.28461452011688,5.70600984990917,3,62
BV,f10,1994,4,12,3.0,0.0,3,3
BX,f10,1994,1794,33511,18.6794871794872,18.7453257663629,3,63
BY,f10,1994,523,4721,9.02676864244742,10.5556546732675,3,55
CA,f10,1994,708014,12404816,17.5205801015234,14.9199881639264,3,63
CB,f10,1994,746,6033,8.08713136729222,9.80324783826529,3,61
CD,f10,1994,424,4240,10.0,11.1344696817738,3,59
CE,f10,1994,27081,168059,6.20579003729552,6.39270397877074,3,63
CF,f10,1994,1737,18777,10.8100172711572,12.7709845307012,3,63
CG,f10,1994,5226,66344,12.6949866054344,14.5633065725301,3,63
CH,f10,1994,1414240,10921176,7.72229324584229,9.01866301755798,2,63
CI,f10,1994,36113,437574,12.1168000443054,13.8381362282727,2,63
CJ,f10,1994,302,3919,12.976821192053,15.2312024793851,3,62
CK,f10,1994,2,7,3.5,0.5,3,4
CM,f10,1994,3280,32012,9.75975609756098,11.1438034816697,3,62
CN,f10,1994,114,469,4.1140350877193,1.47944259257795,3,9
CO,f10,1994,103391,1013623,9.80378369490575,11.1260104632269,3,63
CQ,f10,1994,280,4568,16.3142857142857,16.6059738451841,3,60
CS,f10,1994,18679,161498,8.64596605814016,11.1869621499667,2,63
CT,f10,1994,443,4507,10.1738148984199,9.70532146191231,3,49
CU,f10,1994,31643,158918,5.02221660398824,5.59487042134831,2,62
CV,f10,1994,564,3580,6.34751773049645,7.9988791906381,3,53
CW,f10,1994,111,515,4.63963963963964,1.92092691961479,3,12
CY,f10,1994,9980,98925,9.9123246492986,12.3948171180374,3,63
DA,f10,1994,66267,709329,10.7041061161664,10.0268702877243,4,63
DJ,f10,1994,409,3837,9.38141809290954,12.8885099581976,3,61
DO,f10,1994,357,1345,3.76750700280112,2.44931996578007,3,23
DR,f10,1994,18096,139156,7.68987621573828,10.2104393485849,2,63
EC,f10,1994,31996,333333,10.4179584948119,11.1526022232402,3,63
EG,f10,1994,104929,1566959,14.9335169495564,14.3280889955535,2,63
EI,f10,1994,47487,443106,9.33110114347084,9.81058323797245,4,63
EK,f10,1994,565,6902,12.2159292035398,13.2068403191765,3,60
EN,f10,1994,25881,289493,11.1855415169429,10.0403787183548,5,61
ER,f10,1994,572,4988,8.72027972027972,10.2426201264434,3,54
ES,f10,1994,10931,89112,8.15222760955082,9.90403451462042,3,63
ET,f10,1994,4169,31012,7.43871431998081,9.14836783732555,3,62
EZ,f10,1994,107047,1122064,10.481975207152,8.70979657102034,3,63
FG,f10,1994,806,8141,10.1004962779156,10.7616207489061,3,57
FI,f10,1994,235108,3506700,14.9152729809279,12.9336671052217,4,63
FJ,f10,1994,2063,12340,5.98158022297625,4.91228440492587,3,44
FK,f10,1994,775,3362,4.33806451612903,2.6657752238748,3,20
FM,f10,1994,368,2000,5.43478260869565,3.9454275897277,3,27
FO,f10,1994,1108,11976,10.8086642599278,7.06004653388091,5,46
FP,f10,1994,843,4733,5.61447212336892,6.59232303076745,3,50
FR,f10,1994,532664,6244752,11.7236231470495,12.6846517171622,2,63
FS,f10,1994,544,2234,4.10661764705882,0.337094463519709,3,6
GA,f10,1994,336,2967,8.83035714285714,9.48202095025214,3,47
GB,f10,1994,5709,67113,11.7556489753022,13.7772112014169,3,63
GG,f10,1994,5942,54153,9.11359811511276,7.53330227027328,3,54
GH,f10,1994,10727,99449,9.27090519250489,11.8749769990331,3,63
GI,f10,1994,10,498,49.8,8.44748483277715,34,61
GJ,f10,1994,365,1936,5.3041095890411,4.52610202598595,3,30
GK,f10,1994,129,5116,39.6589147286822,13.9575747676962,5,60
GL,f10,1994,656,12318,18.7774390243902,10.3778835324037,6,61
GM,f10,1994,503022,5990357,11.908737590006,11.0047567081861,3,63
GP,f10,1994,1983,25656,12.9379727685325,12.3540673731724,3,62
GQ,f10,1994,660,20089,30.4378787878788,19.3534294600233,4,63
GR,f10,1994,89642,728034,8.12157247718703,9.44407357455081,2,63
GT,f10,1994,17245,117467,6.81165555233401,9.03264353903204,3,63
GV,f10,1994,987,9529,9.65450861195542,8.83870938677056,3,53
GY,f10,1994,1210,10031,8.2900826446281,7.51962616618142,3,58
GZ,f10,1994,8230,116686,14.1781287970838,12.9623103673205,3,63
HA,f10,1994,698,4934,7.06876790830946,6.74066255792206,3,34
HM,f10,1994,45,547,12.1555555555556,3.76507668834724,6,20
HO,f10,1994,11300,84835,7.50752212389381,9.14114669429818,3,62
HR,f10,1994,29349,261993,8.92681181641623,8.26969422509895,4,63
HU,f10,1994,65663,621856,9.4704171298905,9.27785467727422,3,62
IC,f10,1994,4520,112593,24.9099557522124,14.6605118890031,7,63
ID,f10,1994,172073,1433535,8.3309699952927,9.55606518891974,2,63
IM,f10,1994,607,8124,13.3838550247117,12.0603617620166,5,60
IN,f10,1994,1650718,9257342,5.60806994289758,6.21990661245312,2,63
IO,f10,1994,22,438,19.9090909090909,13.9704528816717,3,44
IR,f10,1994,393724,3610943,9.17125448283569,11.0042086300098,2,63
IS,f10,1994,20049,394449,19.6742480921742,18.7873551137377,2,63
IT,f10,1994,361698,5603156,15.4912551354998,13.9808793329593,3,63
IV,f10,1994,7794,62701,8.04477803438543,10.3812330208583,3,63
IZ,f10,1994,100269,937162,9.34647797424927,11.1449081618611,2,63
JA,f10,1994,406805,6763828,16.6267081279729,16.9714757124864,2,63
JE,f10,1994,226,5813,25.7212389380531,14.2613777048451,6,60
JM,f10,1994,12137,98409,8.1081815934745,10.1616373835886,2,63
JO,f10,1994,17521,179652,10.2535243422179,12.1658390220921,2,63
KE,f10,1994,6826,68001,9.96205684148843,11.2775571447947,3,63
KG,f10,1994,21405,216550,10.1167951413221,8.32851534297153,3,63
KN,f10,1994,5465,30839,5.64300091491308,5.19385404244977,3,55
KR,f10,1994,8,28,3.5,0.707106781186548,3,5
KS,f10,1994,133925,1764647,13.1763823035281,13.7499826727132,2,63
KT,f10,1994,40,250,6.25,2.24443756874634,3,11
KU,f10,1994,20092,303256,15.0933704957197,17.1322438246294,3,63
KZ,f10,1994,217897,2178939,9.99985773094627,9.52135759280216,3,63
LA,f10,1994,1333,11310,8.48462115528882,8.71017610856538,3,58
LE,f10,1994,10465,111203,10.626182513139,11.0160532037741,3,63
LG,f10,1994,16445,203873,12.3972636059593,11.0531199687516,4,61
LH,f10,1994,28103,310144,11.0359748069601,10.1556414879768,4,62
LI,f10,1994,153,703,4.59477124183007,1.84864517957267,3,14
LO,f10,1994,59097,576371,9.75296546355991,7.7760880658664,3,62
LS,f10,1994,188,3350,17.8191489361702,8.6829041689751,4,38
LT,f10,1994,1147,8226,7.17175239755885,8.60957703489906,2,60
LU,f10,1994,4604,71366,15.5008688097307,13.4930316066657,4,63
LY,f10,1994,89191,802886,9.00187238622731,10.8872665371505,2,63
MA,f10,1994,1937,14171,7.31595250387197,8.42215521928647,3,57
MB,f10,1994,1342,20930,15.5961251862891,13.4738002612701,3,63
MD,f10,1994,33248,216710,6.51798604427334,5.2896642173249,3,60
MF,f10,1994,233,928,3.98283261802575,2.11872029000108,3,13
MG,f10,1994,5922,52658,8.8919284025667,8.90331224654132,3,62
MH,f10,1994,107,596,5.57009345794393,3.22116873644471,3,18
MI,f10,1994,3780,29940,7.92063492063492,9.62223217230951,3,62
MJ,f10,1994,2213,20405,9.22051513782196,6.97534191018655,4,54
MK,f10,1994,9916,79164,7.98346107301331,7.80881169566944,3,59
ML,f10,1994,1812,15980,8.81898454746137,10.6071903569737,3,62
MN,f10,1994,4,233,58.25,3.34477204006491,53,62
MO,f10,1994,37466,350302,9.34986387658143,12.3301615045584,1,63
MP,f10,1994,2387,19598,8.21030582320905,9.35964889461997,2,60
MR,f10,1994,1219,11680,9.58162428219852,10.9090741400095,3,61
MT,f10,1994,465,19774,42.5247311827957,17.3133030828151,6,63
MU,f10,1994,42173,382371,9.06672515590544,11.4577037638053,2,63
MV,f10,1994,51,367,7.19607843137255,7.99759671706135,4,48
MX,f10,1994,514312,4276226,8.31445892765481,11.1011030577724,2,63
MY,f10,1994,52874,522484,9.88168097741801,12.0811689435191,3,63
MZ,f10,1994,3608,28843,7.99417960088692,10.1829560353274,2,63
NC,f10,1994,1318,8729,6.62291350531108,10.0879887717966,2,62
NE,f10,1994,27,83,3.07407407407407,0.261891400439462,3,4
NF,f10,1994,42,229,5.45238095238095,1.95426738133051,3,9
NG,f10,1994,2337,17904,7.66110397946085,9.56310469885548,2,63
NH,f10,1994,371,2694,7.26145552560647,6.67126412288916,3,41
NI,f10,1994,85454,1239099,14.5001872352377,15.4596700604548,2,63
NL,f10,1994,66152,1462308,22.1052727052848,17.0041196381005,3,63
NN,f10,1994,50,2373,47.46,12.8548978992445,16,61
NO,f10,1994,170799,3010823,17.6278725285277,13.0891548051416,4,63
NP,f10,1994,4735,34504,7.2870116156283,7.19930407311294,3,60
NR,f10,1994,26,245,9.42307692307692,4.56721659828186,4,20
NS,f10,1994,1476,13802,9.35094850948509,10.2832581815944,3,60
NU,f10,1994,5801,53010,9.13807964144113,10.3806404734849,3,63
NZ,f10,1994,31086,302238,9.72264041690793,12.4178735614965,3,63
OD,f10,1994,69,377,5.46376811594203,1.45043431921122,4,9
PA,f10,1994,14934,145122,9.7175572519084,12.5365373508157,3,63
PC,f10,1994,0,0,0,0,0,0
PE,f10,1994,33282,318865,9.58070428459828,11.7435153802051,2,63
PK,f10,1994,271247,1879705,6.92986466209765,7.52846757775599,2,63
PL,f10,1994,251358,2181438,8.67860979161196,8.19692754823999,3,63
PM,f10,1994,6867,67838,9.87884083296927,11.7540768147422,3,63
PO,f10,1994,76019,743591,9.78164669358976,11.4235543247459,2,63
PP,f10,1994,3017,27321,9.05568445475638,8.89363071096034,3,61
PS,f10,1994,128,748,5.84375,4.96619431129109,3,28
PU,f10,1994,214,1993,9.31308411214953,7.25053119693895,3,32
QA,f10,1994,11807,147178,12.4653171847209,15.7559399610915,3,63
RE,f10,1994,2235,20594,9.21431767337808,10.4220627670181,2,60
RI,f10,1994,47621,376381,7.90367694924508,7.30846389674768,3,63
RM,f10,1994,31,296,9.54838709677419,6.78631787509022,3,30
RN,f10,1994,67,2717,40.5522388059701,12.1080749940845,19,61
RO,f10,1994,93348,607284,6.50559197840339,5.74934028102371,3,62
RP,f10,1994,48516,336419,6.9341866600709,9.04804243207888,2,63
RQ,f10,1994,10923,299618,27.4300100704935,17.9328480849392,3,63
RS,f10,1994,2616360,31283583,11.9569107462276,11.4467855156113,3,63
RW,f10,1994,322,2083,6.46894409937888,3.80592437861778,3,22
SA,f10,1994,263725,2822103,10.7009308939236,13.8303143602628,2,63
SB,f10,1994,58,1193,20.5689655172414,10.9876295158747,5,44
SC,f10,1994,306,3055,9.98366013071895,10.0675688306065,3,53
SE,f10,1994,244,2110,8.64754098360656,6.72153638168295,3,40
SF,f10,1994,157349,1685716,10.713229826691,13.9761889307429,2,63
SG,f10,1994,3844,29834,7.76118626430801,10.3707390858082,3,63
SH,f10,1994,130,636,4.89230769230769,2.634814703297,3,15
SI,f10,1994,15857,162388,10.2407769439364,8.42291487330751,4,62
SL,f10,1994,474,3148,6.64135021097046,5.17765189922889,3,35
SM,f10,1994,96,3614,37.6458333333333,14.2346256000016,15,61
SN,f10,1994,824,45855,55.6492718446602,14.0527628991902,6,63
SO,f10,1994,1037,7862,7.58148505303761,8.72047239974166,3,59
SP,f10,1994,345129,3807695,11.0326718415433,13.0139000322099,2,63
ST,f10,1994,670,5418,8.0865671641791,8.64308705771728,3,53
SU,f10,1994,16652,145474,8.73612779245736,11.301330292918,2,63
SV,f10,1994,0,0,0,0,0,0
SW,f10,1994,351752,4899529,13.9289300416202,11.8870904295653,4,63
SX,f10,1994,2549,9188,3.60455080423696,0.489748660798139,3,5
SY,f10,1994,90424,750916,8.304388215518,9.6050386944605,3,63
SZ,f10,1994,36150,596147,16.4909266943292,12.3232516724689,3,63
TB,f10,1994,33,632,19.1515151515152,10.0698205338081,3,40
TD,f10,1994,4714,65123,13.8148069579975,14.7759919373694,3,63
TH,f10,1994,100995,1044165,10.3387791474825,11.2063214036825,3,63
TI,f10,1994,16192,150506,9.29508399209486,6.94367020187393,3,60
TK,f10,1994,199,1333,6.69849246231156,4.59839908111939,3,22
TL,f10,1994,0,0,0,0,0,0
TN,f10,1994,398,2469,6.2035175879397,5.81077561558832,3,45
TO,f10,1994,1574,12047,7.65374841168996,9.34202201897593,3,59
TP,f10,1994,133,777,5.84210526315789,3.98274871127847,3,20
TS,f10,1994,47962,391121,8.15481005796255,10.3381079440364,2,63
TT,f10,1994,438,2378,5.42922374429224,4.82745807358506,3,37
TU,f10,1994,241328,1769741,7.33334300205529,8.32752502060122,2,63
TV,f10,1994,1,4,4.0,0.0,4,4
TX,f10,1994,31071,258705,8.32625277590036,8.18410777564541,3,63
TZ,f10,1994,7034,57573,8.18495877168041,10.1513872807852,2,63
UC,f10,1994,484,11404,23.5619834710744,22.382066523245,3,63
UG,f10,1994,2247,21254,9.45883400089008,11.2834961879681,3,63
UK,f10,1994,306045,6017317,19.6615432371057,17.5820513285387,4,63
UP,f10,1994,477792,4105401,8.59244399236488,7.51987226769325,3,63
US,f10,1994,4240728,60679992,14.3088620633061,15.8207727249309,2,63
UV,f10,1994,1781,15968,8.96574957888826,10.7847843074011,3,61
UY,f10,1994,13251,142968,10.7892234548336,13.0824357289697,3,63
UZ,f10,1994,93654,1024352,10.937621457706,9.81802607376748,3,63
VC,f10,1994,364,2385,6.5521978021978,6.46886207059223,3,40
VE,f10,1994,128483,1439569,11.2043538833931,13.003477841243,3,63
VI,f10,1994,151,1771,11.7284768211921,10.3078018255411,3,44
VN,f10,1994,39457,214020,5.42413260004562,5.6474808647802,3,63
VQ,f10,1994,436,14562,33.3990825688073,20.947102426726,3,62
VT,f10,1994,0,0,0,0,0,0
WA,f10,1994,5909,43591,7.37705195464546,9.81587063579408,2,63
WF,f10,1994,87,300,3.44827586206897,0.582476296980226,3,5
WQ,f10,1994,24,294,12.25,12.7287404456739,3,41
WS,f10,1994,302,1438,4.76158940397351,3.63337839116677,3,22
WZ,f10,1994,3135,21889,6.98213716108453,7.21081501411525,2,53
YM,f10,1994,27456,180261,6.56545017482518,7.69524984134818,3,63
ZA,f10,1994,8328,80007,9.60698847262248,11.8073953998174,3,63
ZI,f10,1994,14850,129412,8.71461279461279,11.6159432089944,2,63
AA,f12,1994,207,7300,35.2657004830918,19.6781330456295,5,63
AC,f12,1994,367,5768,15.716621253406,13.9550200562148,4,60
AE,f12,1994,31708,568185,17.9192948151886,18.2666035486826,4,63
AF,f12,1994,1845,23397,12.6813008130081,9.94899199257489,3,54
AG,f12,1994,103154,1329462,12.8881284293387,12.4404504732403,3,63
AJ,f12,1994,31764,363198,11.4342652058935,8.88785038423361,4,63
AL,f12,1994,6902,55357,8.02042886119965,6.42643455375408,3,61
AM,f12,1994,4432,42392,9.56498194945848,6.48448727195756,5,49
AN,f12,1994,555,12861,23.172972972973,16.1704543493414,4,62
AO,f12,1994,1876,35558,18.954157782516,13.938450935544,4,63
AQ,f12,1994,157,2881,18.3503184713376,10.3695206493503,5,43
AR,f12,1994,90791,1804639,19.8768490268859,16.7255218394114,3,63
AS,f12,1994,85832,1626903,18.9545041476372,17.9171021090342,2,63
AU,f12,1994,69722,912584,13.0888959008634,10.0017030643002,4,63
AV,f12,1994,88,1421,16.1477272727273,7.15659227681226,5,34
AY,f12,1994,0,0,0,0,0,0
BA,f12,1994,947,42235,44.5987328405491,21.0216742998497,5,63
BB,f12,1994,522,13699,26.2432950191571,17.6072575995619,6,63
BC,f12,1994,2530,34550,13.6561264822134,12.2254000805801,3,63
BD,f12,1994,86,3252,37.8139534883721,11.8826741449493,11,60
BE,f12,1994,54185,1662593,30.6836393835932,17.7550967674635,4,63
BF,f12,1994,1588,25131,15.8255667506297,16.9511946108293,4,61
BG,f12,1994,42800,326941,7.63880841121495,8.73616575152163,2,63
BH,f12,1994,1191,10711,8.99328295549958,7.95695526449315,4,59
BK,f12,1994,6557,60141,9.17202989171877,4.12393687054094,4,49
BL,f12,1994,9816,188855,19.2395069274654,16.0346123659385,4,63
BM,f12,1994,10387,90336,8.6970251275633,9.19150855964596,2,63
BN,f12,1994,439,7832,17.8405466970387,14.8155583946049,5,62
BO,f12,1994,59448,690797,11.6201890728031,9.36477361240054,4,63
BP,f12,1994,113,1095,9.69026548672566,7.1334679796185,4,36
BR,f12,1994,245090,4626153,18.8753233506059,15.5033536066639,3,63
BT,f12,1994,156,1373,8.80128205128205,4.31369297404129,4,22
BU,f12,1994,59857,546344,9.12748717777369,7.52013424222652,3,63
BV,f12,1994,0,0,0,0,0,0
BX,f12,1994,801,17965,22.4282147315855,17.6058993896133,5,63
BY,f12,1994,237,4551,19.2025316455696,12.6344713782767,8,57
CA,f12,1994,798759,12624472,15.8051076732782,12.887628156611,4,63
CB,f12,1994,686,6561,9.56413994169096,9.86798264100403,3,56
CD,f12,1994,187,3288,17.5828877005348,13.3202963707457,5,55
CE,f12,1994,14041,157235,11.1982764760345,9.15533167951127,4,63
CF,f12,1994,539,13961,25.9016697588126,18.2448706033875,3,63
CG,f12,1994,2021,60221,29.7976249381494,17.9215430804056,6,63
CH,f12,1994,1249885,13010337,10.4092272489069,10.9810734535076,2,63
CI,f12,1994,15878,377530,23.7769240458496,17.7501658589236,3,63
CJ,f12,1994,262,4468,17.0534351145038,16.6981797138862,4,63
CK,f12,1994,1,6,6.0,0.0,6,6
CM,f12,1994,1361,25807,18.9617927994122,15.7726782538264,3,63
CN,f12,1994,93,634,6.81720430107527,2.15499537987749,4,15
CO,f12,1994,64772,984956,15.206508985364,13.6294508359783,2,63
CQ,f12,1994,206,5231,25.3932038834951,18.8840548248604,4,63
CS,f12,1994,5671,105551,18.6124140363252,16.7304397803689,4,63
CT,f12,1994,314,6769,21.5573248407643,10.9558273696274,12,62
CU,f12,1994,13138,111802,8.5098188460953,9.37027440495627,3,63
CV,f12,1994,312,3405,10.9134615384615,10.974425903672,4,55
